NAME,DESCRIPTION,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,Lat,Lng,ICON_NAME
House on the Hill Montessori Pre-School,Kindergartens,118733,396 Pasir Panjang Road Singapore Post Office #01-02/#02-01 S(118733),1.2915371399468,103.771129088639,school.gif
Ichiban Nurtureland Kindergarten (Choa Chu Kang),Kindergartens,689022,31 Hong San Walk   S(689022),1.37729300082056,103.745756863098,school.gif
Idealkidz,Kindergartens,757087,7 Gambas Crescent Ark@Gambas #01-15 S(757087),1.44477273561017,103.812740482752,school.gif
Iman Kindergarten (CCK),Kindergartens,680530,530 Choa Chu Kang Street 51  #01-323 S(680530),1.3926269192814,103.741798788286,school.gif
Iman Kindergarten (Tenagaville),Kindergartens,410651,651 Jalan Tenaga  #01-04 S(410651),1.33219242402732,103.907363530901,school.gif
Iman Kindergarten (Yishun),Kindergartens,760934,934 Yishun Central 1  #01-57 S(760934),1.42576336379243,103.836539122751,school.gif
Iroha Kindergarten,Kindergartens,397999,231 Mountbatten Road Block C #01-01 S(397999),1.30802739309345,103.880481033646,school.gif
Jamiyah Kindergarten,Kindergartens,399006,31 Lorong 12 Geylang  Level 3 S(399006),1.31037917826093,103.878782315215,school.gif
Jenius Kindergarten (Hougang),Kindergartens,530915,915 Hougang Street 91  #01-10 S(530915),1.37757028719604,103.883566207276,school.gif
Jessin Kindergarten,Kindergartens,310085,85B Lorong 4 Toa Payoh  #01-336 S(310085),1.33628535356382,103.848428648728,school.gif
JHS Montessori Kindergarten,Kindergartens,248373,491B River Valley Road Valley Point Tower #02-01 S(248373),1.29306926816069,103.82703434057,school.gif
Josiah Montessori Kindergarten,Kindergartens,529284,5 Tampines Street 32  #02-01 S(529284),1.35436981239791,103.95990645157,school.gif
Joyful Jenius Preschool,Kindergartens,552542,542B Serangoon North Avenue 3  #01-03 S(552542),1.37368392065323,103.871416986034,school.gif
Jurong Calvary Kindergarten,Kindergartens,618720,1 Tao Ching Road   S(618720),1.33319032715908,103.723491063579,school.gif
Jurong Christian Church Kindergarten,Kindergartens,618744,2 Tah Ching Road   S(618744),1.33648469808136,103.722120512842,school.gif
Kampong Kapor Methodist Church Kindergarten,Kindergartens,208673,1 Kampong Kapor Road   S(208673),1.30717565670963,103.853939827349,school.gif
Kampung Siglap Mosque Kindergarten,Kindergartens,449283,451 Marine Parade Road   S(449283),1.30985531851085,103.927555072181,school.gif
